concept:instance,concept:event,concept:name,time:timestamp,lifecycle:transition,org:resource,org:role,org:unit,org:org
1870e115-f243-4257-855a-251e81ec86d1,b55d9bc30519ec5d438ceced1d0e4480,call customer,2023-03-28T12:22:04.945+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,c65e86aa7ea76806344d842a26bf1621,select top five leads,2023-03-28T12:22:05.214+02:00,done,u,manager,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,5d1d627a4c67117329cd37e11930c2d3,tell sales assistant to call contact person of leads,2023-03-28T12:22:05.219+02:00,calling,u,manager,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,d45ba0d1aaa5250aa3dd7daefbd393b1,check open leads,2023-03-28T12:22:05.317+02:00,done,u,manager,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,671b64e9d5e618ef8ee4416801b9305b,select top five leads,2023-03-28T12:22:05.318+02:00,calling,u,manager,u,u
e365e017-2214-4ed3-b992-bae41917a662,c5d13387807c89f463f64b5bc0d0819f,call customer,2023-03-28T12:22:05.619+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,2606e4bdfac385e131ea866eb02bd519,call customer,2023-03-28T12:22:05.621+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,e9757a4cfe33fa61602b58c708ad06b7,call customer,2023-03-28T12:22:06.841+02:00,done,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,5fc214fc1078bdb56a43f590b560dabf,send note to manager,2023-03-28T12:22:06.844+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,faa5105739e7735318c5c653240c677e,process lead,2023-03-28T12:22:07.451+02:00,done,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,25437523ca74f7b88a56e4860947297a,call customer,2023-03-28T12:22:07.456+02:00,calling,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,e0c7eb193bec156ba5f28453b7c0ad10,process lead,2023-03-28T12:22:07.515+02:00,done,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,9f3e25c3144c57464d2e6184b3c96520,call customer,2023-03-28T12:22:07.522+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,a06bd283b0cb342df69b87e3bea0fe76,process lead,2023-03-28T12:22:07.589+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,fbb0ba61decb5534d1a1e253f4b80899,select top five leads,2023-03-28T12:22:07.667+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,a2d7a224fa7e992865371a3739731b06,tell sales assistant to call contact person of leads,2023-03-28T12:22:07.672+02:00,calling,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,e9979bce40d27ca6d2a915f817234161,process lead,2023-03-28T12:22:07.829+02:00,done,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,f5ad928efab89fd7ca46e207b32cf519,call customer,2023-03-28T12:22:07.835+02:00,calling,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,5d1d627a4c67117329cd37e11930c2d3,tell sales assistant to call contact person of leads,2023-03-28T12:22:08.227+02:00,done,u,manager,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,b65b7a3c9cb589fca9a24776c9db36a5,call customer,2023-03-28T12:22:08.236+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,82e6e0cb9ffc8db5293d088e98a05d06,call customer,2023-03-28T12:22:08.634+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,2606e4bdfac385e131ea866eb02bd519,call customer,2023-03-28T12:22:08.628+02:00,done,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,06bce31e0abb0a0a34048b006d4310b9,process lead,2023-03-28T12:22:08.862+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,5fc214fc1078bdb56a43f590b560dabf,send note to manager,2023-03-28T12:22:08.854+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,a4902cad2e930bd59b6a73641ae682cb,tell sales assistant to call contact person of leads,2023-03-28T12:22:09.333+02:00,calling,u,manager,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,671b64e9d5e618ef8ee4416801b9305b,select top five leads,2023-03-28T12:22:09.327+02:00,done,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,9f3e25c3144c57464d2e6184b3c96520,call customer,2023-03-28T12:22:09.531+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,a2d7a224fa7e992865371a3739731b06,tell sales assistant to call contact person of leads,2023-03-28T12:22:09.676+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,571a7c7a38e5dab51a170d41a8b30da0,call customer,2023-03-28T12:22:09.680+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,f5ad928efab89fd7ca46e207b32cf519,call customer,2023-03-28T12:22:09.842+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,3f2636d0162d7ff31d4f806bfc409b14,call customer,2023-03-28T12:22:09.846+02:00,calling,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,a4902cad2e930bd59b6a73641ae682cb,tell sales assistant to call contact person of leads,2023-03-28T12:22:10.340+02:00,done,u,manager,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,9d74d38e9cc8ecca4fbd0ba8acfb67f0,call customer,2023-03-28T12:22:10.345+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,82e6e0cb9ffc8db5293d088e98a05d06,call customer,2023-03-28T12:22:10.641+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,4883aefe6dad8b003dcebccec4e6d5c9,send note to manager,2023-03-28T12:22:10.645+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,a9586536b237513f104638964a9dd86f,call customer,2023-03-28T12:22:11.467+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,25437523ca74f7b88a56e4860947297a,call customer,2023-03-28T12:22:11.463+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,67c89e3546da55f0111d90e19d605d57,process lead,2023-03-28T12:22:11.657+02:00,calling,u,manager,u,u
e365e017-2214-4ed3-b992-bae41917a662,4883aefe6dad8b003dcebccec4e6d5c9,send note to manager,2023-03-28T12:22:11.651+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,3f2636d0162d7ff31d4f806bfc409b14,call customer,2023-03-28T12:22:11.854+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,b8d46ac53ae54ee6b4fdeda61c1a19b7,call customer,2023-03-28T12:22:11.856+02:00,calling,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,b65b7a3c9cb589fca9a24776c9db36a5,call customer,2023-03-28T12:22:12.248+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,8cbb0fdb68d3015b8b5583500afda435,call customer,2023-03-28T12:22:12.251+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,571a7c7a38e5dab51a170d41a8b30da0,call customer,2023-03-28T12:22:13.688+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,fd952faf845b6417d8dda51f99ec0cf8,call customer,2023-03-28T12:22:13.699+02:00,calling,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,9d74d38e9cc8ecca4fbd0ba8acfb67f0,call customer,2023-03-28T12:22:14.353+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,90ba9cfba3b22e39bb79271ed0ab1449,call customer,2023-03-28T12:22:14.359+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,a9586536b237513f104638964a9dd86f,call customer,2023-03-28T12:22:15.475+02:00,done,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,5428bab8a1e456beabc63a4bb1b31795,send note to manager,2023-03-28T12:22:15.480+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,b8d46ac53ae54ee6b4fdeda61c1a19b7,call customer,2023-03-28T12:22:15.864+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,e03d7fa53fa3668b319a51318624807e,send note to manager,2023-03-28T12:22:15.867+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,06bce31e0abb0a0a34048b006d4310b9,process lead,2023-03-28T12:22:15.869+02:00,done,u,manager,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,8cbb0fdb68d3015b8b5583500afda435,call customer,2023-03-28T12:22:16.259+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,87a3d5c192608be68e8e26cc66a14f6c,call customer,2023-03-28T12:22:16.266+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,7d673ae07a7ab7ad7f8d62792658f0c2,process lead,2023-03-28T12:22:16.493+02:00,calling,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,5428bab8a1e456beabc63a4bb1b31795,send note to manager,2023-03-28T12:22:16.488+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,fd952faf845b6417d8dda51f99ec0cf8,call customer,2023-03-28T12:22:16.707+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,8427b7ac62dd6bf2cccfb5c5cfced7b8,call customer,2023-03-28T12:22:16.714+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,e03d7fa53fa3668b319a51318624807e,send note to manager,2023-03-28T12:22:16.871+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,93dd915b17dc0b6854e53ba2f4b24217,process lead,2023-03-28T12:22:16.874+02:00,calling,u,manager,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,90ba9cfba3b22e39bb79271ed0ab1449,call customer,2023-03-28T12:22:17.366+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,3917b710e3d108cc9b51564e58391f39,call customer,2023-03-28T12:22:17.368+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,67c89e3546da55f0111d90e19d605d57,process lead,2023-03-28T12:22:18.666+02:00,done,u,manager,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,87a3d5c192608be68e8e26cc66a14f6c,call customer,2023-03-28T12:22:19.274+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,0745e6ce2e1eb801f91c41e8fdd49280,call customer,2023-03-28T12:22:19.280+02:00,calling,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,3917b710e3d108cc9b51564e58391f39,call customer,2023-03-28T12:22:19.372+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,74e0c118d65bce80f85f3d5eab0f67f9,call customer,2023-03-28T12:22:19.376+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,8427b7ac62dd6bf2cccfb5c5cfced7b8,call customer,2023-03-28T12:22:19.721+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,43005142e4fcaf6ee5998623d6e088d7,send note to manager,2023-03-28T12:22:19.726+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,93dd915b17dc0b6854e53ba2f4b24217,process lead,2023-03-28T12:22:20.879+02:00,done,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,66664a6e78c6f97ff8dc1c07436f1e5e,call customer,2023-03-28T12:22:20.886+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,7d673ae07a7ab7ad7f8d62792658f0c2,process lead,2023-03-28T12:22:21.499+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,61368368396d12a7c22710cd3c201b6f,process lead,2023-03-28T12:22:21.734+02:00,calling,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,43005142e4fcaf6ee5998623d6e088d7,send note to manager,2023-03-28T12:22:21.731+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,74e0c118d65bce80f85f3d5eab0f67f9,call customer,2023-03-28T12:22:22.384+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,6be111e22fad5706ae304b20cad0b3ad,call customer,2023-03-28T12:22:22.387+02:00,calling,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,756ac19f0c1aa2a059808b6dade49263,call customer,2023-03-28T12:22:23.296+02:00,calling,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,0745e6ce2e1eb801f91c41e8fdd49280,call customer,2023-03-28T12:22:23.289+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,66664a6e78c6f97ff8dc1c07436f1e5e,call customer,2023-03-28T12:22:23.892+02:00,done,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,6be111e22fad5706ae304b20cad0b3ad,call customer,2023-03-28T12:22:24.395+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,756ac19f0c1aa2a059808b6dade49263,call customer,2023-03-28T12:22:26.305+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,61fa5afc4c637fa8a2fc6775f0cd8d81,send note to manager,2023-03-28T12:22:26.313+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,61368368396d12a7c22710cd3c201b6f,process lead,2023-03-28T12:22:26.738+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,325e46706af452312048872e3791b94c,call customer,2023-03-28T12:22:26.742+02:00,calling,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,61fa5afc4c637fa8a2fc6775f0cd8d81,send note to manager,2023-03-28T12:22:28.320+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,4d51065f0a2a6a0cc9f54998fccf7fae,process lead,2023-03-28T12:22:28.323+02:00,calling,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,325e46706af452312048872e3791b94c,call customer,2023-03-28T12:22:28.749+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,0fb31ec20dd5ef79596d6be9d643570b,send note to manager,2023-03-28T12:22:28.754+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,0fb31ec20dd5ef79596d6be9d643570b,send note to manager,2023-03-28T12:22:30.762+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,2be8ea561464acb7def0c2aaba64fad9,process lead,2023-03-28T12:22:30.768+02:00,calling,u,manager,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,4d51065f0a2a6a0cc9f54998fccf7fae,process lead,2023-03-28T12:22:34.330+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,2be8ea561464acb7def0c2aaba64fad9,process lead,2023-03-28T12:22:36.774+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,004c7a961bbcf5963902ac5d207767f5,call customer,2023-03-28T12:22:36.779+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,004c7a961bbcf5963902ac5d207767f5,call customer,2023-03-28T12:22:40.787+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,7a6ff41472a0ec96d70ef93a10eab675,send note to manager,2023-03-28T12:22:40.789+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,a0c60f05444dde246a052a2494b44c5d,process lead,2023-03-28T12:22:41.799+02:00,calling,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,7a6ff41472a0ec96d70ef93a10eab675,send note to manager,2023-03-28T12:22:41.794+02:00,done,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,a0c60f05444dde246a052a2494b44c5d,process lead,2023-03-28T12:22:48.808+02:00,done,u,manager,u,u
